Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,group
Shanghai,PM2.5 - Principal,09APR21:18:00:00,2021,4,9,18,10.4,43,Good,9,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10APR21:00:00:00,2021,4,10,0,10.4,43,Good,9,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10APR21:06:00:00,2021,4,10,6,30.4,89,Moderate,36,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10APR21:12:00:00,2021,4,10,12,30.4,89,Moderate,35,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10APR21:18:00:00,2021,4,10,18,9.5,40,Good,7,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11APR21:00:00:00,2021,4,11,0,15.7,59,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11APR21:06:00:00,2021,4,11,6,16.3,60,Moderate,17,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11APR21:12:00:00,2021,4,11,12,18.6,65,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11APR21:18:00:00,2021,4,11,18,12.4,52,Moderate,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12APR21:00:00:00,2021,4,12,0,6.3,26,Good,5,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12APR21:06:00:00,2021,4,12,6,3.6,15,Good,3,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12APR21:12:00:00,2021,4,12,12,27.3,83,Moderate,32,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12APR21:18:00:00,2021,4,12,18,43.1,120,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,13APR21:00:00:00,2021,4,13,0,51.8,141,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,13APR21:06:00:00,2021,4,13,6,68.1,158,Unhealthy,68,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,13APR21:12:00:00,2021,4,13,12,57.1,152,Unhealthy,48,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,13APR21:18:00:00,2021,4,13,18,18.5,64,Moderate,16,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14APR21:00:00:00,2021,4,14,0,15.9,59,Moderate,17,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14APR21:06:00:00,2021,4,14,6,9.1,38,Good,7,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14APR21:12:00:00,2021,4,14,12,22.3,72,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14APR21:18:00:00,2021,4,14,18,11.5,48,Good,7,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15APR21:00:00:00,2021,4,15,0,8.2,34,Good,9,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15APR21:06:00:00,2021,4,15,6,10.8,45,Good,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15APR21:12:00:00,2021,4,15,12,18.5,64,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15APR21:18:00:00,2021,4,15,18,8.8,37,Good,7,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16APR21:00:00:00,2021,4,16,0,17.6,63,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16APR21:06:00:00,2021,4,16,6,26.5,81,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16APR21:12:00:00,2021,4,16,12,62.5,155,Unhealthy,70,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16APR21:18:00:00,2021,4,16,18,51.5,140,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17APR21:00:00:00,2021,4,17,0,43.2,120,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17APR21:06:00:00,2021,4,17,6,68.9,158,Unhealthy,75,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17APR21:12:00:00,2021,4,17,12,92.9,170,Unhealthy,85,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17APR21:18:00:00,2021,4,17,18,32,93,Moderate,24,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18APR21:00:00:00,2021,4,18,0,9.9,41,Good,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18APR21:06:00:00,2021,4,18,6,10.7,45,Good,12,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18APR21:12:00:00,2021,4,18,12,27.5,83,Moderate,35,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18APR21:18:00:00,2021,4,18,18,8.9,37,Good,4,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19APR21:00:00:00,2021,4,19,0,9.8,41,Good,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19APR21:06:00:00,2021,4,19,6,15.7,59,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19APR21:12:00:00,2021,4,19,12,28.5,85,Moderate,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19APR21:18:00:00,2021,4,19,18,12.8,52,Moderate,8,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20APR21:00:00:00,2021,4,20,0,7.4,31,Good,8,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20APR21:06:00:00,2021,4,20,6,15,57,Moderate,17,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20APR21:12:00:00,2021,4,20,12,26,80,Moderate,29,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20APR21:18:00:00,2021,4,20,18,13.4,54,Moderate,9,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21APR21:00:00:00,2021,4,21,0,11,46,Good,12,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21APR21:06:00:00,2021,4,21,6,16.9,61,Moderate,17,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21APR21:12:00:00,2021,4,21,12,33.9,97,Moderate,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21APR21:18:00:00,2021,4,21,18,16.8,61,Moderate,14,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22APR21:00:00:00,2021,4,22,0,11.4,48,Good,9,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22APR21:06:00:00,2021,4,22,6,17.1,62,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22APR21:12:00:00,2021,4,22,12,21.9,72,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22APR21:18:00:00,2021,4,22,18,17.9,63,Moderate,16,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23APR21:00:00:00,2021,4,23,0,35.1,99,Moderate,37,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23APR21:06:00:00,2021,4,23,6,70.5,159,Unhealthy,74,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23APR21:12:00:00,2021,4,23,12,58.6,153,Unhealthy,56,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23APR21:18:00:00,2021,4,23,18,42.6,118,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24APR21:00:00:00,2021,4,24,0,29.2,87,Moderate,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24APR21:06:00:00,2021,4,24,6,28.6,86,Moderate,24,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24APR21:12:00:00,2021,4,24,12,22.3,72,Moderate,24,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24APR21:18:00:00,2021,4,24,18,27.2,83,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25APR21:00:00:00,2021,4,25,0,39.3,110,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25APR21:06:00:00,2021,4,25,6,38.7,109,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25APR21:12:00:00,2021,4,25,12,26.9,82,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25APR21:18:00:00,2021,4,25,18,12.3,51,Moderate,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26APR21:00:00:00,2021,4,26,0,21.6,71,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26APR21:06:00:00,2021,4,26,6,19.2,66,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26APR21:12:00:00,2021,4,26,12,26,80,Moderate,29,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26APR21:18:00:00,2021,4,26,18,12.7,52,Moderate,8,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27APR21:00:00:00,2021,4,27,0,9.9,41,Good,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27APR21:06:00:00,2021,4,27,6,16.5,60,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27APR21:12:00:00,2021,4,27,12,28.9,86,Moderate,32,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27APR21:18:00:00,2021,4,27,18,39.9,112,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28APR21:00:00:00,2021,4,28,0,43,119,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28APR21:06:00:00,2021,4,28,6,51.1,139,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28APR21:12:00:00,2021,4,28,12,51.5,140,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28APR21:18:00:00,2021,4,28,18,32.2,93,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29APR21:00:00:00,2021,4,29,0,30.2,89,Moderate,35,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29APR21:06:00:00,2021,4,29,6,71.7,159,Unhealthy,78,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29APR21:12:00:00,2021,4,29,12,57.4,152,Unhealthy,56,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29APR21:18:00:00,2021,4,29,18,27.8,84,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30APR21:00:00:00,2021,4,30,0,36.3,103,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30APR21:06:00:00,2021,4,30,6,29.2,87,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30APR21:12:00:00,2021,4,30,12,50.4,138,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30APR21:18:00:00,2021,4,30,18,56.4,151,Unhealthy,55,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01MAY21:00:00:00,2021,5,1,0,26.3,81,Moderate,16,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01MAY21:06:00:00,2021,5,1,6,25.7,80,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01MAY21:12:00:00,2021,5,1,12,45.3,125,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01MAY21:18:00:00,2021,5,1,18,121.3,185,Unhealthy,182,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02MAY21:00:00:00,2021,5,2,0,16.7,61,Moderate,16,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02MAY21:06:00:00,2021,5,2,6,22.1,72,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02MAY21:12:00:00,2021,5,2,12,38.6,109,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02MAY21:18:00:00,2021,5,2,18,9,38,Good,3,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03MAY21:00:00:00,2021,5,3,0,14.7,56,Moderate,15,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03MAY21:06:00:00,2021,5,3,6,22.7,73,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03MAY21:12:00:00,2021,5,3,12,33.8,97,Moderate,39,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03MAY21:18:00:00,2021,5,3,18,17.6,63,Moderate,8,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04MAY21:00:00:00,2021,5,4,0,28.5,85,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04MAY21:06:00:00,2021,5,4,6,13.2,53,Moderate,13,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04MAY21:12:00:00,2021,5,4,12,20.2,68,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04MAY21:18:00:00,2021,5,4,18,15.9,59,Moderate,17,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05MAY21:00:00:00,2021,5,5,0,33.6,96,Moderate,36,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05MAY21:06:00:00,2021,5,5,6,50.9,139,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05MAY21:12:00:00,2021,5,5,12,93.4,171,Unhealthy,92,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05MAY21:18:00:00,2021,5,5,18,37,105,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06MAY21:00:00:00,2021,5,6,0,25.2,79,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06MAY21:06:00:00,2021,5,6,6,15.9,59,Moderate,16,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06MAY21:12:00:00,2021,5,6,12,30.5,90,Moderate,34,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06MAY21:18:00:00,2021,5,6,18,21.6,71,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07MAY21:00:00:00,2021,5,7,0,29.3,87,Moderate,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07MAY21:06:00:00,2021,5,7,6,31.1,91,Moderate,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07MAY21:12:00:00,2021,5,7,12,201.7,252,Very Unhealthy,355,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07MAY21:18:00:00,2021,5,7,18,101,174,Unhealthy,141,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08MAY21:00:00:00,2021,5,8,0,103.4,176,Unhealthy,100,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08MAY21:06:00:00,2021,5,8,6,62.4,155,Unhealthy,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08MAY21:12:00:00,2021,5,8,12,73.4,160,Unhealthy,88,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08MAY21:18:00:00,2021,5,8,18,80.1,164,Unhealthy,64,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09MAY21:00:00:00,2021,5,9,0,90.3,169,Unhealthy,66,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09MAY21:06:00:00,2021,5,9,6,42.4,118,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09MAY21:12:00:00,2021,5,9,12,74.4,161,Unhealthy,77,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09MAY21:18:00:00,2021,5,9,18,40,112,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10MAY21:00:00:00,2021,5,10,0,15.6,58,Moderate,13,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10MAY21:06:00:00,2021,5,10,6,10.1,42,Good,12,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10MAY21:12:00:00,2021,5,10,12,48.8,134,Unhealthy for Sensitive Groups,62,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10MAY21:18:00:00,2021,5,10,18,36,102,Unhealthy for Sensitive Groups,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11MAY21:00:00:00,2021,5,11,0,20,68,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11MAY21:06:00:00,2021,5,11,6,18.3,64,Moderate,15,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11MAY21:12:00:00,2021,5,11,12,42.2,117,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11MAY21:18:00:00,2021,5,11,18,45.6,126,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12MAY21:00:00:00,2021,5,12,0,27.4,83,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12MAY21:06:00:00,2021,5,12,6,20.5,69,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12MAY21:12:00:00,2021,5,12,12,22.6,73,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12MAY21:18:00:00,2021,5,12,18,15,57,Moderate,14,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,13MAY21:00:00:00,2021,5,13,0,15.4,58,Moderate,16,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,13MAY21:06:00:00,2021,5,13,6,18.1,64,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,13MAY21:12:00:00,2021,5,13,12,13.2,53,Moderate,16,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,13MAY21:18:00:00,2021,5,13,18,20.8,69,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14MAY21:00:00:00,2021,5,14,0,14.5,56,Moderate,11,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14MAY21:06:00:00,2021,5,14,6,19,66,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14MAY21:12:00:00,2021,5,14,12,29.5,88,Moderate,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14MAY21:18:00:00,2021,5,14,18,29.8,88,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15MAY21:00:00:00,2021,5,15,0,16.2,60,Moderate,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15MAY21:06:00:00,2021,5,15,6,14.8,57,Moderate,14,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15MAY21:12:00:00,2021,5,15,12,44,122,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15MAY21:18:00:00,2021,5,15,18,31.6,92,Moderate,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16MAY21:00:00:00,2021,5,16,0,37.7,106,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16MAY21:06:00:00,2021,5,16,6,5.2,22,Good,0,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16MAY21:12:00:00,2021,5,16,12,14.7,56,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16MAY21:18:00:00,2021,5,16,18,7.4,31,Good,3,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17MAY21:00:00:00,2021,5,17,0,26.4,81,Moderate,32,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17MAY21:06:00:00,2021,5,17,6,17.3,62,Moderate,17,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17MAY21:12:00:00,2021,5,17,12,24.1,76,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17MAY21:18:00:00,2021,5,17,18,109.6,179,Unhealthy,115,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18MAY21:00:00:00,2021,5,18,0,18,63,Moderate,14,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18MAY21:06:00:00,2021,5,18,6,29.8,88,Moderate,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18MAY21:12:00:00,2021,5,18,12,106.5,177,Unhealthy,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19MAY21:06:00:00,2021,5,19,6,11.8,49,Good,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19MAY21:12:00:00,2021,5,19,12,26.4,81,Moderate,29,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19MAY21:18:00:00,2021,5,19,18,7.4,31,Good,6,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20MAY21:00:00:00,2021,5,20,0,11.7,49,Good,14,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20MAY21:06:00:00,2021,5,20,6,19,66,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20MAY21:12:00:00,2021,5,20,12,32.3,93,Moderate,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20MAY21:18:00:00,2021,5,20,18,24.5,77,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21MAY21:00:00:00,2021,5,21,0,36.2,103,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21MAY21:06:00:00,2021,5,21,6,29,87,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21MAY21:12:00:00,2021,5,21,12,33,95,Moderate,34,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21MAY21:18:00:00,2021,5,21,18,18.5,64,Moderate,9,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22MAY21:00:00:00,2021,5,22,0,19.6,67,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22MAY21:06:00:00,2021,5,22,6,22.1,72,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22MAY21:12:00:00,2021,5,22,12,20.6,69,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23MAY21:00:00:00,2021,5,23,0,7,29,Good,6,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23MAY21:06:00:00,2021,5,23,6,11.6,48,Good,9,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23MAY21:12:00:00,2021,5,23,12,13.4,54,Moderate,14,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23MAY21:18:00:00,2021,5,23,18,11.8,49,Good,12,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24MAY21:00:00:00,2021,5,24,0,8.9,37,Good,11,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24MAY21:06:00:00,2021,5,24,6,11.7,49,Good,11,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24MAY21:12:00:00,2021,5,24,12,30,89,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24MAY21:18:00:00,2021,5,24,18,99.8,174,Unhealthy,148,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25MAY21:00:00:00,2021,5,25,0,33.4,96,Moderate,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25MAY21:06:00:00,2021,5,25,6,54.4,148,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25MAY21:12:00:00,2021,5,25,12,84.8,166,Unhealthy,86,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25MAY21:18:00:00,2021,5,25,18,56.7,152,Unhealthy,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26MAY21:00:00:00,2021,5,26,0,61.7,154,Unhealthy,60,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26MAY21:06:00:00,2021,5,26,6,32.9,95,Moderate,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26MAY21:12:00:00,2021,5,26,12,16.2,60,Moderate,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26MAY21:18:00:00,2021,5,26,18,13.5,54,Moderate,14,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27MAY21:00:00:00,2021,5,27,0,27,82,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27MAY21:06:00:00,2021,5,27,6,27.2,83,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27MAY21:12:00:00,2021,5,27,12,45.9,127,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27MAY21:18:00:00,2021,5,27,18,31.2,91,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28MAY21:00:00:00,2021,5,28,0,37.7,106,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28MAY21:06:00:00,2021,5,28,6,32.3,93,Moderate,36,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28MAY21:18:00:00,2021,5,28,18,34,97,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29MAY21:00:00:00,2021,5,29,0,21.5,71,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29MAY21:06:00:00,2021,5,29,6,17,61,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29MAY21:12:00:00,2021,5,29,12,24.2,76,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29MAY21:18:00:00,2021,5,29,18,26.8,82,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30MAY21:00:00:00,2021,5,30,0,31.4,92,Moderate,34,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30MAY21:06:00:00,2021,5,30,6,43.1,120,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
